Word,Word_Start_Time,Word_End_Time,Phoneme,Phoneme_Position,Phoneme_Start_Time,Phoneme_End_Time
borrow,696.01,696.05,OW,4,696.04,696.05
another,696.05,696.1,AH,1,696.05,696.06
another,696.05,696.1,N,2,696.06,696.07
another,696.05,696.1,AH,3,696.07,696.08
another,696.05,696.1,DH,4,696.08,696.09
another,696.05,696.1,ER,5,696.09,696.1
book,696.1,696.13,B,1,696.1,696.11
book,696.1,696.13,UH,2,696.11,696.12
book,696.1,696.13,K,3,696.12,696.13
miss,696.13,696.16,M,1,696.13,696.14
miss,696.13,696.16,IH,2,696.14,696.15
miss,696.13,696.16,S,3,696.15,696.16
[SIL],696.16,696.21,[SIL],1,696.16,696.21
rabbit,696.21,696.33,R,1,696.21,696.22
rabbit,696.21,696.33,AE,2,696.22,696.23
rabbit,696.21,696.33,B,3,696.23,696.24
rabbit,696.21,696.33,AH,4,696.24,696.32
rabbit,696.21,696.33,T,5,696.32,696.33
can,696.33,696.34,K,1,696.33,696.34
[SIL],696.34,696.38,[SIL],1,696.34,696.38
can,696.38,696.4,AE,1,696.38,696.39
can,696.38,696.4,N,2,696.39,696.4
george,696.4,696.63,JH,1,696.4,696.41
george,696.4,696.63,AO,2,696.41,696.52
george,696.4,696.63,R,3,696.52,696.62
george,696.4,696.63,JH,4,696.62,696.63
and,696.63,696.79,AH,1,696.63,696.7
and,696.63,696.79,N,2,696.7,696.78
and,696.63,696.79,D,3,696.78,696.79
i,696.79,696.8,AY,1,696.79,696.8
borrow,696.8,696.84,B,1,696.8,696.81
borrow,696.8,696.84,AA,2,696.81,696.82
borrow,696.8,696.84,R,3,696.82,696.83
borrow,696.8,696.84,OW,4,696.83,696.84
a,696.84,696.89,AH,1,696.84,696.89
[SIL],696.89,697.0,[SIL],1,696.89,697.0
a,697.0,697.01,AH,1,697.0,697.01
[SIL],697.01,697.08,[SIL],1,697.01,697.08
a,697.08,697.26,AH,1,697.08,697.26
book,697.26,697.44,B,1,697.26,697.27
book,697.26,697.44,UH,2,697.27,697.34
book,697.26,697.44,K,3,697.34,697.44
[SIL],697.44,700.56,[SIL],1,697.44,700.56
book,700.56,700.57,K,1,700.56,700.57
please,700.57,700.6,P,1,700.57,700.58
please,700.57,700.6,L,2,700.58,700.6
[SIL],700.6,700.88,[SIL],1,700.6,700.88
please,700.88,700.98,L,1,700.88,700.98
[SIL],700.98,701.16,[SIL],1,700.98,701.16
please,701.16,701.17,IY,1,701.16,701.17
[SIL],701.17,702.54,[SIL],1,701.17,702.54
please,702.54,702.55,Z,1,702.54,702.55
yes,702.55,702.68,Y,1,702.55,702.56
yes,702.55,702.68,EH,2,702.56,702.68
[SIL],702.68,703.0,[SIL],1,702.68,703.0
yes,703.0,703.05,EH,1,703.0,703.05
[SIL],703.05,703.32,[SIL],1,703.05,703.32
yes,703.32,703.33,S,1,703.32,703.33
[SIL],703.33,703.5,[SIL],1,703.33,703.5
the,703.5,703.62,DH,1,703.5,703.54
the,703.5,703.62,AH,2,703.54,703.62
children's,703.62,704.31,CH,1,703.62,703.84
children's,703.62,704.31,IH,2,703.84,703.85
children's,703.62,704.31,L,3,703.85,704.05
children's,703.62,704.31,D,4,704.05,704.13
children's,703.62,704.31,R,5,704.13,704.14
children's,703.62,704.31,AH,6,704.14,704.19
children's,703.62,704.31,N,7,704.19,704.3
children's,703.62,704.31,Z,8,704.3,704.31
section,704.31,704.9,S,1,704.31,704.42
section,704.31,704.9,EH,2,704.42,704.49
section,704.31,704.9,K,3,704.49,704.61
section,704.31,704.9,SH,4,704.61,704.72
section,704.31,704.9,AH,5,704.72,704.8
section,704.31,704.9,N,6,704.8,704.9
[SIL],704.9,705.2,[SIL],1,704.9,705.2
is,705.2,705.31,IH,1,705.2,705.3
is,705.2,705.31,Z,2,705.3,705.31
over,705.31,705.34,OW,1,705.31,705.32
over,705.31,705.34,V,2,705.32,705.33
over,705.31,705.34,ER,3,705.33,705.34
here,705.34,705.37,HH,1,705.34,705.35
here,705.34,705.37,IY,2,705.35,705.36
here,705.34,705.37,R,3,705.36,705.37
oh,705.37,705.38,OW,1,705.37,705.38
look,705.38,705.41,L,1,705.38,705.39
look,705.38,705.41,UH,2,705.39,705.4
look,705.38,705.41,K,3,705.4,705.41
very,705.41,705.67,V,1,705.41,705.42
very,705.41,705.67,EH,2,705.42,705.67
[SIL],705.67,706.07,[SIL],1,705.67,706.07
very,706.07,706.17,EH,1,706.07,706.15
very,706.07,706.17,R,2,706.15,706.16
very,706.07,706.17,IY,3,706.16,706.17
flowers,706.17,706.19,F,1,706.17,706.18
flowers,706.17,706.19,L,2,706.18,706.19
[SIL],706.19,706.87,[SIL],1,706.19,706.87
flowers,706.87,706.89,AW,1,706.87,706.88
flowers,706.87,706.89,ER,2,706.88,706.89
[SIL],706.89,707.01,[SIL],1,706.89,707.01
flowers,707.01,707.02,Z,1,707.01,707.02
[SIL],707.02,707.18,[SIL],1,707.02,707.18
pretty,707.18,707.23,P,1,707.18,707.19
pretty,707.18,707.23,R,2,707.19,707.2
pretty,707.18,707.23,IH,3,707.2,707.21
pretty,707.18,707.23,T,4,707.21,707.22
pretty,707.18,707.23,IY,5,707.22,707.23
dresses,707.23,707.28,D,1,707.23,707.28
[SIL],707.28,708.4,[SIL],1,707.28,708.4
dresses,708.4,708.45,D,1,708.4,708.45
[SIL],708.45,708.49,[SIL],1,708.45,708.49
dresses,708.49,708.59,D,1,708.49,708.59
[SIL],708.59,708.94,[SIL],1,708.59,708.94
dresses,708.94,708.96,D,1,708.94,708.95
dresses,708.94,708.96,R,2,708.95,708.96
[SIL],708.96,709.24,[SIL],1,708.96,709.24
dresses,709.24,709.31,EH,1,709.24,709.31
[SIL],709.31,709.84,[SIL],1,709.31,709.84
dresses,709.84,709.87,S,1,709.84,709.85
dresses,709.84,709.87,AH,2,709.85,709.86
dresses,709.84,709.87,Z,3,709.86,709.87
hello,709.87,709.89,HH,1,709.87,709.88
hello,709.87,709.89,AH,2,709.88,709.89
[SIL],709.89,710.14,[SIL],1,709.89,710.14
hello,710.14,710.15,AH,1,710.14,710.15
[SIL],710.15,710.33,[SIL],1,710.15,710.33
hello,710.33,710.34,AH,1,710.33,710.34
[SIL],710.34,710.39,[SIL],1,710.34,710.39
hello,710.39,710.78,AH,1,710.39,710.65
hello,710.39,710.78,L,2,710.65,710.78
[SIL],710.78,710.91,[SIL],1,710.78,710.91
hello,710.91,710.95,L,1,710.91,710.95
[SIL],710.95,711.09,[SIL],1,710.95,711.09
hello,711.09,711.14,L,1,711.09,711.14
[SIL],711.14,711.24,[SIL],1,711.14,711.24
hello,711.24,711.25,L,1,711.24,711.25
[SIL],711.25,711.73,[SIL],1,711.25,711.73
hello,711.73,711.82,L,1,711.73,711.81
hello,711.73,711.82,OW,2,711.81,711.82
pepper,711.82,711.86,P,1,711.82,711.83
pepper,711.82,711.86,EH,2,711.83,711.84
pepper,711.82,711.86,P,3,711.84,711.85
pepper,711.82,711.86,ER,4,711.85,711.86
oh,711.86,711.87,OW,1,711.86,711.87
hello,711.87,711.91,HH,1,711.87,711.91
[SIL],711.91,712.07,[SIL],1,711.91,712.07
hello,712.07,712.24,AH,1,712.07,712.24
[SIL],712.24,712.5,[SIL],1,712.24,712.5
hello,712.5,712.68,L,1,712.5,712.68
[SIL],712.68,713.11,[SIL],1,712.68,713.11
hello,713.11,713.12,L,1,713.11,713.12
[SIL],713.12,715.07,[SIL],1,713.12,715.07
hello,715.07,715.08,OW,1,715.07,715.08
johnny,715.08,715.16,JH,1,715.08,715.09
johnny,715.08,715.16,AA,2,715.09,715.1
johnny,715.08,715.16,N,3,715.1,715.16
[SIL],715.16,715.8,[SIL],1,715.16,715.8
johnny,715.8,715.82,N,1,715.8,715.82
[SIL],715.82,715.92,[SIL],1,715.82,715.92
johnny,715.92,715.97,N,1,715.92,715.97
[SIL],715.97,716.01,[SIL],1,715.97,716.01
johnny,716.01,716.18,N,1,716.01,716.18
[SIL],716.18,716.47,[SIL],1,716.18,716.47
johnny,716.47,716.48,IY,1,716.47,716.48
[SIL],716.48,716.71,[SIL],1,716.48,716.71
i'm,716.71,716.78,AY,1,716.71,716.78
[SIL],716.78,716.82,[SIL],1,716.78,716.82
i'm,716.82,716.87,AY,1,716.82,716.87
[SIL],716.87,716.95,[SIL],1,716.87,716.95
i'm,716.95,716.96,AY,1,716.95,716.96
[SIL],716.96,717.01,[SIL],1,716.96,717.01
i'm,717.01,717.02,AY,1,717.01,717.02
[SIL],717.02,717.1,[SIL],1,717.02,717.1
i'm,717.1,717.14,AY,1,717.1,717.14
[SIL],717.14,717.18,[SIL],1,717.14,717.18
i'm,717.18,717.39,AY,1,717.18,717.38
i'm,717.18,717.39,M,2,717.38,717.39
borrowing,717.39,717.51,B,1,717.39,717.4
borrowing,717.39,717.51,AA,2,717.4,717.41
borrowing,717.39,717.51,R,3,717.41,717.42
borrowing,717.39,717.51,OW,4,717.42,717.43
borrowing,717.39,717.51,IH,5,717.43,717.5
borrowing,717.39,717.51,NG,6,717.5,717.51
the,717.51,717.52,DH,1,717.51,717.52
[SIL],717.52,717.57,[SIL],1,717.52,717.57
the,717.57,717.68,AH,1,717.57,717.68
[SIL],717.68,717.72,[SIL],1,717.68,717.72
the,717.72,717.91,AH,1,717.72,717.91
book,717.91,717.93,B,1,717.91,717.92
book,717.91,717.93,UH,2,717.92,717.93
[SIL],717.93,718.07,[SIL],1,717.93,718.07
book,718.07,718.12,K,1,718.07,718.12
about,718.12,718.17,AH,1,718.12,718.17
[SIL],718.17,718.22,[SIL],1,718.17,718.22
about,718.22,718.25,B,1,718.22,718.23
about,718.22,718.25,AW,2,718.23,718.24
about,718.22,718.25,T,3,718.24,718.25
football,718.25,718.31,F,1,718.25,718.26
football,718.25,718.31,UH,2,718.26,718.27
football,718.25,718.31,T,3,718.27,718.28
football,718.25,718.31,B,4,718.28,718.29
football,718.25,718.31,AO,5,718.29,718.3
football,718.25,718.31,L,6,718.3,718.31
hello,718.31,718.4,HH,1,718.31,718.32
hello,718.31,718.4,AH,2,718.32,718.4
[SIL],718.4,718.46,[SIL],1,718.4,718.46
hello,718.46,718.51,AH,1,718.46,718.49
hello,718.46,718.51,L,2,718.49,718.5
hello,718.46,718.51,OW,3,718.5,718.51
pepper,718.51,718.55,P,1,718.51,718.52
pepper,718.51,718.55,EH,2,718.52,718.53
pepper,718.51,718.55,P,3,718.53,718.54
pepper,718.51,718.55,ER,4,718.54,718.55
[SIL],718.55,718.76,[SIL],1,718.55,718.76
hello,718.76,718.78,HH,1,718.76,718.77
hello,718.76,718.78,AH,2,718.77,718.78
[SIL],718.78,719.14,[SIL],1,718.78,719.14
hello,719.14,719.87,L,1,719.14,719.86
hello,719.14,719.87,OW,2,719.86,719.87
cz,719.87,719.9,CH,1,719.87,719.88
cz,719.87,719.9,IY,2,719.88,719.89
cz,719.87,719.9,Z,3,719.89,719.9
i've,719.9,719.92,AY,1,719.9,719.92
[SIL],719.92,721.23,[SIL],1,719.92,721.23
i've,721.23,721.24,AY,1,721.23,721.24
[SIL],721.24,722.49,[SIL],1,721.24,722.49
i've,722.49,722.5,AY,1,722.49,722.5
[SIL],722.5,722.75,[SIL],1,722.5,722.75
i've,722.75,722.87,AY,1,722.75,722.87
[SIL],722.87,723.28,[SIL],1,722.87,723.28
i've,723.28,723.3,AY,1,723.28,723.3
[SIL],723.3,723.34,[SIL],1,723.3,723.34
i've,723.34,723.36,AY,1,723.34,723.36
[SIL],723.36,724.08,[SIL],1,723.36,724.08
i've,724.08,724.12,AY,1,724.08,724.11
i've,724.08,724.12,V,2,724.11,724.12
got,724.12,724.17,G,1,724.12,724.13
got,724.12,724.17,AA,2,724.13,724.14
got,724.12,724.17,T,3,724.14,724.17
[SIL],724.17,724.21,[SIL],1,724.17,724.21
got,724.21,724.41,T,1,724.21,724.41
a,724.41,724.62,AH,1,724.41,724.62
book,724.62,724.74,B,1,724.62,724.63
book,724.62,724.74,UH,2,724.63,724.64
book,724.62,724.74,K,3,724.64,724.74
about,724.74,724.81,AH,1,724.74,724.79
about,724.74,724.81,B,2,724.79,724.8
about,724.74,724.81,AW,3,724.8,724.81
[SIL],724.81,724.89,[SIL],1,724.81,724.89
about,724.89,724.9,T,1,724.89,724.9
[SIL],724.9,725.16,[SIL],1,724.9,725.16
nurses,725.16,725.2,N,1,725.16,725.19
nurses,725.16,725.2,ER,2,725.19,725.2
[SIL],725.2,725.59,[SIL],1,725.2,725.59
nurses,725.59,725.97,S,1,725.59,725.7
nurses,725.59,725.97,AH,2,725.7,725.97
[SIL],725.97,726.36,[SIL],1,725.97,726.36
nurses,726.36,726.42,AH,1,726.36,726.42
[SIL],726.42,726.47,[SIL],1,726.42,726.47
nurses,726.47,726.49,AH,1,726.47,726.49
[SIL],726.49,726.8,[SIL],1,726.49,726.8
nurses,726.8,726.81,Z,1,726.8,726.81
[SIL],726.81,727.09,[SIL],1,726.81,727.09
george,727.09,727.5,JH,1,727.09,727.18
george,727.09,727.5,AO,2,727.18,727.36
george,727.09,727.5,R,3,727.36,727.4
george,727.09,727.5,JH,4,727.4,727.5
has,727.5,727.66,HH,1,727.5,727.54
has,727.5,727.66,AE,2,727.54,727.56
has,727.5,727.66,Z,3,727.56,727.66
chosen,727.66,728.1,CH,1,727.66,727.82
chosen,727.66,728.1,OW,2,727.82,727.92
chosen,727.66,728.1,Z,3,727.92,728.0
chosen,727.66,728.1,AH,4,728.0,728.01
chosen,727.66,728.1,N,5,728.01,728.1
a,728.1,728.17,AH,1,728.1,728.17
[SIL],728.17,728.23,[SIL],1,728.17,728.23
book,728.23,728.43,B,1,728.23,728.27
book,728.23,728.43,UH,2,728.27,728.34
book,728.23,728.43,K,3,728.34,728.43
[SIL],728.43,728.55,[SIL],1,728.43,728.55
about,728.55,728.81,AH,1,728.55,728.63
about,728.55,728.81,B,2,728.63,728.71
about,728.55,728.81,AW,3,728.71,728.8
about,728.55,728.81,T,4,728.8,728.81
dinosaurs,728.81,728.92,D,1,728.81,728.92
[SIL],728.92,729.1,[SIL],1,728.92,729.1
dinosaurs,729.1,729.98,D,1,729.1,729.16
dinosaurs,729.1,729.98,AY,2,729.16,729.33
dinosaurs,729.1,729.98,N,3,729.33,729.37
dinosaurs,729.1,729.98,AH,4,729.37,729.46
dinosaurs,729.1,729.98,S,5,729.46,729.58
dinosaurs,729.1,729.98,AO,6,729.58,729.79
dinosaurs,729.1,729.98,R,7,729.79,729.85
dinosaurs,729.1,729.98,Z,8,729.85,729.98
[SIL],729.98,730.09,[SIL],1,729.98,730.09
i,730.09,730.26,AY,1,730.09,730.26
saw,730.26,730.28,S,1,730.26,730.27
saw,730.26,730.28,AO,2,730.27,730.28
look,730.28,730.3,L,1,730.28,730.29
look,730.28,730.3,UH,2,730.29,730.3
[SIL],730.3,730.68,[SIL],1,730.3,730.68
look,730.68,730.71,K,1,730.68,730.71
what,730.71,730.74,W,1,730.71,730.72
what,730.71,730.74,AH,2,730.72,730.73
what,730.71,730.74,T,3,730.73,730.74
i,730.74,730.75,AY,1,730.74,730.75
found,730.75,730.79,F,1,730.75,730.76
found,730.75,730.79,AW,2,730.76,730.77
found,730.75,730.79,N,3,730.77,730.78
found,730.75,730.79,D,4,730.78,730.79
further,730.79,731.2,F,1,730.79,730.8
further,730.79,731.2,ER,2,730.8,731.2
[SIL],731.2,731.44,[SIL],1,731.2,731.44
further,731.44,731.45,ER,1,731.44,731.45
[SIL],731.45,731.49,[SIL],1,731.45,731.49
further,731.49,732.48,ER,1,731.49,732.48
[SIL],732.48,733.26,[SIL],1,732.48,733.26
further,733.26,733.3,DH,1,733.26,733.3
[SIL],733.3,733.43,[SIL],1,733.3,733.43
further,733.43,733.47,ER,1,733.43,733.47
adventures,733.47,733.65,AE,1,733.47,733.65
[SIL],733.65,733.7,[SIL],1,733.65,733.7
adventures,733.7,733.98,AE,1,733.7,733.98
[SIL],733.98,734.02,[SIL],1,733.98,734.02
adventures,734.02,734.62,AE,1,734.02,734.44
adventures,734.02,734.62,D,2,734.44,734.62
[SIL],734.62,735.27,[SIL],1,734.62,735.27
adventures,735.27,735.28,D,1,735.27,735.28
[SIL],735.28,735.46,[SIL],1,735.28,735.46
adventures,735.46,735.84,D,1,735.46,735.84
[SIL],735.84,735.92,[SIL],1,735.84,735.92
adventures,735.92,736.62,D,1,735.92,735.93
adventures,735.92,736.62,V,2,735.93,735.95
adventures,735.92,736.62,EH,3,735.95,736.03
adventures,735.92,736.62,N,4,736.03,736.15
adventures,735.92,736.62,CH,5,736.15,736.28
adventures,735.92,736.62,ER,6,736.28,736.44
adventures,735.92,736.62,Z,7,736.44,736.62
[SIL],736.62,736.83,[SIL],1,736.62,736.83
in,736.83,737.07,IH,1,736.83,736.94
in,736.83,737.07,N,2,736.94,737.07
the,737.07,737.15,DH,1,737.07,737.09
the,737.07,737.15,AH,2,737.09,737.15
world,737.15,737.79,W,1,737.15,737.16
world,737.15,737.79,ER,2,737.16,737.17
world,737.15,737.79,L,3,737.17,737.78
world,737.15,737.79,D,4,737.78,737.79
of,737.79,737.9,AH,1,737.79,737.86
of,737.79,737.9,V,2,737.86,737.9
[SIL],737.9,738.09,[SIL],1,737.9,738.09
concrete,738.09,738.73,K,1,738.09,738.19
concrete,738.09,738.73,AH,2,738.19,738.25
concrete,738.09,738.73,N,3,738.25,738.35
concrete,738.09,738.73,K,4,738.35,738.47
concrete,738.09,738.73,R,5,738.47,738.56
concrete,738.09,738.73,IY,6,738.56,738.62
concrete,738.09,738.73,T,7,738.62,738.73
[SIL],738.73,739.21,[SIL],1,738.73,739.21
here's,739.21,739.22,HH,1,739.21,739.22
[SIL],739.22,739.26,[SIL],1,739.22,739.26
here's,739.26,739.53,HH,1,739.26,739.4
here's,739.26,739.53,IH,2,739.4,739.47
here's,739.26,739.53,R,3,739.47,739.48
here's,739.26,739.53,Z,4,739.48,739.53
a,739.53,739.54,AH,1,739.53,739.54
[SIL],739.54,739.6,[SIL],1,739.54,739.6
a,739.6,739.62,AH,1,739.6,739.62
[SIL],739.62,739.82,[SIL],1,739.62,739.82
a,739.82,739.84,AH,1,739.82,739.84
red,739.84,740.01,R,1,739.84,739.87
red,739.84,740.01,EH,2,739.87,739.99
red,739.84,740.01,D,3,739.99,740.01
[SIL],740.01,740.11,[SIL],1,740.01,740.11
red,740.11,740.16,D,1,740.11,740.16
monkey,740.16,740.22,M,1,740.16,740.19
monkey,740.16,740.22,AH,2,740.19,740.22
[SIL],740.22,740.49,[SIL],1,740.22,740.49
monkey,740.49,740.55,AH,1,740.49,740.55
[SIL],740.55,740.63,[SIL],1,740.55,740.63
monkey,740.63,740.91,AH,1,740.63,740.87
monkey,740.63,740.91,NG,2,740.87,740.88
monkey,740.63,740.91,K,3,740.88,740.91
[SIL],740.91,740.97,[SIL],1,740.91,740.97
monkey,740.97,741.0,K,1,740.97,741.0
[SIL],741.0,742.1,[SIL],1,741.0,742.1
monkey,742.1,742.11,K,1,742.1,742.11
[SIL],742.11,742.48,[SIL],1,742.11,742.48
monkey,742.48,742.49,IY,1,742.48,742.49
book,742.49,742.52,B,1,742.49,742.5
book,742.49,742.52,UH,2,742.5,742.51
book,742.49,742.52,K,3,742.51,742.52
not,742.52,742.54,N,1,742.52,742.53
not,742.52,742.54,AA,2,742.53,742.54
[SIL],742.54,742.89,[SIL],1,742.54,742.89
not,742.89,742.9,T,1,742.89,742.9
[SIL],742.9,743.12,[SIL],1,742.9,743.12
the,743.12,743.15,DH,1,743.12,743.14
the,743.12,743.15,AH,2,743.14,743.15
red,743.15,743.16,R,1,743.15,743.16
[SIL],743.16,743.29,[SIL],1,743.16,743.29
red,743.29,743.31,EH,1,743.29,743.31
[SIL],743.31,744.15,[SIL],1,743.31,744.15
red,744.15,744.16,D,1,744.15,744.16
monkey,744.16,744.17,M,1,744.16,744.17
[SIL],744.17,745.14,[SIL],1,744.17,745.14
monkey,745.14,745.2,AH,1,745.14,745.17
monkey,745.14,745.2,NG,2,745.17,745.18
monkey,745.14,745.2,K,3,745.18,745.19
monkey,745.14,745.2,IY,4,745.19,745.2
book,745.2,745.23,B,1,745.2,745.21
book,745.2,745.23,UH,2,745.21,745.22
book,745.2,745.23,K,3,745.22,745.23
it's,745.23,745.26,IH,1,745.23,745.24
it's,745.23,745.26,T,2,745.24,745.25
it's,745.23,745.26,S,3,745.25,745.26
[SIL],745.26,745.4,[SIL],1,745.26,745.4
boring,745.4,745.54,B,1,745.4,745.41
boring,745.4,745.54,AO,2,745.41,745.42
boring,745.4,745.54,R,3,745.42,745.43
boring,745.4,745.54,IH,4,745.43,745.44
boring,745.4,745.54,NG,5,745.44,745.54
but,745.54,745.55,B,1,745.54,745.55
[SIL],745.55,745.74,[SIL],1,745.55,745.74
but,745.74,745.77,AH,1,745.74,745.77
[SIL],745.77,746.03,[SIL],1,745.77,746.03
but,746.03,746.04,AH,1,746.03,746.04
[SIL],746.04,746.18,[SIL],1,746.04,746.18
but,746.18,746.21,AH,1,746.18,746.21
[SIL],746.21,746.41,[SIL],1,746.21,746.41
but,746.41,746.44,T,1,746.41,746.44
[SIL],746.44,746.48,[SIL],1,746.44,746.48
this,746.48,746.53,DH,1,746.48,746.49
this,746.48,746.53,IH,2,746.49,746.52
this,746.48,746.53,S,3,746.52,746.53
is,746.53,746.55,IH,1,746.53,746.54
is,746.53,746.55,Z,2,746.54,746.55
a,746.55,746.56,AH,1,746.55,746.56
different,746.56,746.85,D,1,746.56,746.57
different,746.56,746.85,IH,2,746.57,746.58
different,746.56,746.85,F,3,746.58,746.66
different,746.56,746.85,ER,4,746.66,746.67
different,746.56,746.85,AH,5,746.67,746.72
different,746.56,746.85,N,6,746.72,746.83
different,746.56,746.85,T,7,746.83,746.85
story,746.85,747.55,S,1,746.85,746.98
story,746.85,747.55,T,2,746.98,747.06
story,746.85,747.55,AO,3,747.06,747.21
story,746.85,747.55,R,4,747.21,747.31
story,746.85,747.55,IY,5,747.31,747.55
[SIL],747.55,748.14,[SIL],1,747.55,748.14
it,748.14,748.15,IH,1,748.14,748.15
[SIL],748.15,748.23,[SIL],1,748.15,748.23
it,748.23,748.24,T,1,748.23,748.24
might,748.24,748.45,M,1,748.24,748.28
might,748.24,748.45,AY,2,748.28,748.44
might,748.24,748.45,T,3,748.44,748.45
[SIL],748.45,748.54,[SIL],1,748.45,748.54
be,748.54,748.64,B,1,748.54,748.55
be,748.54,748.64,IY,2,748.55,748.64
more,748.64,748.91,M,1,748.64,748.75
more,748.64,748.91,AO,2,748.75,748.9
more,748.64,748.91,R,3,748.9,748.91
fun,748.91,748.92,F,1,748.91,748.92
[SIL],748.92,749.0,[SIL],1,748.92,749.0
fun,749.0,749.06,F,1,749.0,749.04
fun,749.0,749.06,AH,2,749.04,749.05
fun,749.0,749.06,N,3,749.05,749.06
i,749.06,749.08,AY,1,749.06,749.08
bet,749.08,749.11,B,1,749.08,749.09
bet,749.08,749.11,EH,2,749.09,749.1
bet,749.08,749.11,T,3,749.1,749.11
it's,749.11,749.14,IH,1,749.11,749.12
it's,749.11,749.14,T,2,749.12,749.13
it's,749.11,749.14,S,3,749.13,749.14
[SIL],749.14,749.24,[SIL],1,749.14,749.24
not,749.24,749.35,N,1,749.24,749.35
[SIL],749.35,752.18,[SIL],1,749.35,752.18
not,752.18,752.2,AA,1,752.18,752.19
not,752.18,752.2,T,2,752.19,752.2
once,752.2,752.21,W,1,752.2,752.21
[SIL],752.21,752.28,[SIL],1,752.21,752.28
once,752.28,752.52,AH,1,752.28,752.3
once,752.28,752.52,N,2,752.3,752.42
once,752.28,752.52,S,3,752.42,752.52
upon,752.52,752.58,AH,1,752.52,752.58
[SIL],752.58,752.65,[SIL],1,752.58,752.65
upon,752.65,752.8,P,1,752.65,752.67
upon,752.65,752.8,AA,2,752.67,752.74
upon,752.65,752.8,N,3,752.74,752.8
a,752.8,752.82,AH,1,752.8,752.82
[SIL],752.82,752.91,[SIL],1,752.82,752.91
time,752.91,752.98,T,1,752.91,752.98
[SIL],752.98,753.05,[SIL],1,752.98,753.05
time,753.05,753.11,AY,1,753.05,753.11
[SIL],753.11,753.25,[SIL],1,753.11,753.25
time,753.25,753.27,AY,1,753.25,753.26
time,753.25,753.27,M,2,753.26,753.27
[SIL],753.27,753.31,[SIL],1,753.27,753.31
time,753.31,753.35,M,1,753.31,753.35
there,753.35,753.39,DH,1,753.35,753.36
there,753.35,753.39,EH,2,753.36,753.39
[SIL],753.39,753.82,[SIL],1,753.39,753.82
there,753.82,753.88,EH,1,753.82,753.87
there,753.82,753.88,R,2,753.87,753.88
[SIL],753.88,753.94,[SIL],1,753.88,753.94
was,753.94,753.95,W,1,753.94,753.95
[SIL],753.95,753.99,[SIL],1,753.95,753.99
was,753.99,754.07,AA,1,753.99,754.0
was,753.99,754.07,Z,2,754.0,754.07
a,754.07,754.36,AH,1,754.07,754.36
red,754.36,754.61,R,1,754.36,754.4
red,754.36,754.61,EH,2,754.4,754.54
red,754.36,754.61,D,3,754.54,754.61
[SIL],754.61,754.84,[SIL],1,754.61,754.84
monkey,754.84,755.06,M,1,754.84,754.94
monkey,754.84,755.06,AH,2,754.94,755.03
monkey,754.84,755.06,NG,3,755.03,755.04
monkey,754.84,755.06,K,4,755.04,755.05
monkey,754.84,755.06,IY,5,755.05,755.06
yada,755.06,755.1,Y,1,755.06,755.07
yada,755.06,755.1,AA,2,755.07,755.08
yada,755.06,755.1,D,3,755.08,755.09
yada,755.06,755.1,AH,4,755.09,755.1
barp,755.1,755.14,B,1,755.1,755.11
barp,755.1,755.14,AA,2,755.11,755.12
barp,755.1,755.14,R,3,755.12,755.13
barp,755.1,755.14,P,4,755.13,755.14
[SIL],755.14,755.18,[SIL],1,755.14,755.18
cleaned,755.18,755.2,K,1,755.18,755.2
[SIL],755.2,755.26,[SIL],1,755.2,755.26
cleaned,755.26,755.45,L,1,755.26,755.45
[SIL],755.45,758.43,[SIL],1,755.45,758.43
cleaned,758.43,758.46,IY,1,758.43,758.44
cleaned,758.43,758.46,N,2,758.44,758.45
cleaned,758.43,758.46,D,3,758.45,758.46
his,758.46,758.47,HH,1,758.46,758.47
[SIL],758.47,759.01,[SIL],1,758.47,759.01
his,759.01,759.03,IH,1,759.01,759.02
his,759.01,759.03,Z,2,759.02,759.03
[SIL],759.03,759.08,[SIL],1,759.03,759.08
teeth,759.08,759.11,T,1,759.08,759.09
teeth,759.08,759.11,IY,2,759.09,759.1
teeth,759.08,759.11,TH,3,759.1,759.11
and,759.11,759.15,AH,1,759.11,759.12
and,759.11,759.15,N,2,759.12,759.14
and,759.11,759.15,D,3,759.14,759.15
went,759.15,759.16,W,1,759.15,759.16
[SIL],759.16,759.35,[SIL],1,759.16,759.35
went,759.35,759.4,EH,1,759.35,759.36
went,759.35,759.4,N,2,759.36,759.38
went,759.35,759.4,T,3,759.38,759.4
[SIL],759.4,759.57,[SIL],1,759.4,759.57
to,759.57,759.58,UW,1,759.57,759.58
bed,759.58,759.61,B,1,759.58,759.59
bed,759.58,759.61,EH,2,759.59,759.6
bed,759.58,759.61,D,3,759.6,759.61
[SIL],759.61,760.44,[SIL],1,759.61,760.44
no,760.44,760.72,N,1,760.44,760.59
no,760.44,760.72,OW,2,760.59,760.72
[SIL],760.72,760.84,[SIL],1,760.72,760.84
no,760.84,760.98,OW,1,760.84,760.98
[SIL],760.98,761.56,[SIL],1,760.98,761.56
he,761.56,761.59,HH,1,761.56,761.59
[SIL],761.59,761.63,[SIL],1,761.59,761.63
he,761.63,761.65,HH,1,761.63,761.64
he,761.63,761.65,IY,2,761.64,761.65
[SIL],761.65,761.72,[SIL],1,761.65,761.72
jumped,761.72,761.92,JH,1,761.72,761.82
jumped,761.72,761.92,AH,2,761.82,761.89
